sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,,,
279,1761738381.658500,1761738381.646000,12.5,-19555.2,-325.92,391,399,-9,-1,,,1.004500151,-0.004500151,
280,1761738382.664000,1761738382.645500,18.5,-19554.2,-325.9,392,399,-8,-1,,,1.00549984,-0.00549984,
281,1761738383.668000,1761738383.650000,18,-19553.2,-325.89,392,397,-8,-3,,,1.005500078,-0.005500078,
282,1761738384.669500,1761738384.645000,24.5,-19552.2,-325.87,392,400,-8,0,,,1.003999949,-0.003999949,
283,1761738385.652000,1761738385.652000,0,-19551.2,-325.85,391,397,-9,-3,,,1.00150013,-0.00150013,
284,1761738386.657000,1761738386.649500,7.5,-19550.2,-325.84,390,398,-10,-2,,,0.982499838,0.017500162,
285,1761738387.659000,1761738387.651500,7.5,-19549.2,-325.82,392,397,-8,-3,,,1.005000114,-0.005000114,
286,1761738388.664500,1761738388.649500,15,-19548.2,-325.8,394,398,-6,-2,,,1.001999855,-0.001999855,
287,1761738389.665000,1761738389.649000,16,-19547.2,-325.79,394,398,-6,-2,,,1.005500078,-0.005500078,
288,1761738390.669500,1761738390.646500,23,-19546.2,-325.77,393,399,-7,-1,,,1.000499964,-0.000499964,
289,1761738391.654500,1761738391.648500,6,-19545.2,-325.75,391,399,-9,-1,,,1.004500151,-0.004500151,
290,1761738392.659000,1761738392.651500,7.5,-19544.2,-325.74,392,398,-8,-2,,,0.984999895,0.015000105,
291,1761738393.662000,1761738393.651000,11,-19543.2,-325.72,394,398,-6,-2,,,1.004499912,-0.004499912,
292,1761738394.665000,1761738394.655500,9.5,-19542.2,-325.7,394,397,-6,-3,,,1.003000021,-0.003000021,
293,1761738395.674500,1761738395.650000,24.5,-19541.2,-325.69,391,399,-9,-1,,,1.003000021,-0.003000021,
294,1761738396.669000,1761738396.650000,19,-19540.2,-325.67,394,399,-6,-1,,,1.009500027,-0.009500027,
295,1761738397.656500,1761738397.652000,4.5,-19539.2,-325.65,394,398,-6,-2,,,0.994499922,0.005500078,
296,1761738398.658500,1761738398.654000,4.5,-19538.2,-325.64,395,397,-5,-3,,,0.987500191,0.012499809,
297,1761738399.663000,1761738399.653500,9.5,-19537.2,-325.62,393,398,-7,-2,,,1.001999855,-0.001999855,
298,1761738400.663500,1761738400.659000,4.5,-19536.2,-325.6,395,396,-5,-4,,,1.004500151,-0.004500151,
299,1761738401.670500,1761738401.653500,17,-19535.2,-325.59,394,398,-6,-2,,,1.000499964,-0.000499964,
300,1761738402.672500,1761738402.651000,21.5,-19534.2,-325.57,393,399,-7,-1,,,1.006999969,-0.006999969,
301,1761738403.657500,1761738403.655500,2,-19533.2,-325.55,395,398,-5,-2,,,1.001999855,-0.001999855,
302,1761738404.663000,1761738404.657500,5.5,-19532.2,-325.54,393,397,-7,-3,,,0.985000134,0.014999866,
303,1761738405.664000,1761738405.655500,8.5,-19531.2,-325.52,393,398,-7,-2,,,1.005500078,-0.005500078,
304,1761738406.668500,1761738406.658500,10,-19530.2,-325.5,393,398,-7,-2,,,1.000999928,-0.000999928,
305,1761738407.674000,1761738407.660500,13.5,-19529.2,-325.49,393,397,-7,-3,,,1.004499912,-0.004499912,
306,1761738408.673500,1761738408.655500,18,-19528.2,-325.47,393,399,-7,-1,,,1.005500078,-0.005500078,
307,1761738409.658500,1761738409.660000,1.5,-19527.2,-325.45,393,397,-7,-3,,,0.999500036,0.000499964,
308,1761738410.662000,1761738410.658500,3.5,-19526.2,-325.44,395,398,-5,-2,,,0.984999895,0.015000105,
309,1761738411.671000,1761738411.658000,13,-19525.2,-325.42,392,398,-8,-2,,,1.003499985,-0.003499985,
310,1761738412.675500,1761738412.661000,14.5,-19524.2,-325.4,391,397,-9,-3,,,1.009000063,-0.009000063,
311,1761738413.671000,1761738413.658000,13,-19523.2,-325.39,395,399,-5,-1,,,1.004499912,-0.004499912,
312,1761738414.675500,1761738414.658000,17.5,-19522.2,-325.37,394,399,-6,-1,,,0.995500088,0.004499912,
313,1761738415.663000,1761738415.663500,0.5,-19521.2,-325.35,391,397,-9,-3,,,1.004499912,-0.004499912,
314,1761738416.667500,1761738416.663000,4.5,-19520.2,-325.34,392,396,-8,-4,,,0.987500191,0.012499809,
315,1761738417.670500,1761738417.661500,9,-19519.2,-325.32,392,396,-8,-4,,,1.004499912,-0.004499912,
316,1761738418.678500,1761738418.661000,17.5,-19518.2,-325.3,392,399,-8,-1,,,1.003000021,-0.003000021,
317,1761738419.681500,1761738419.658000,23.5,-19517.2,-325.29,392,399,-8,-1,,,1.007999897,-0.007999897,
318,1761738420.679500,1761738420.658000,21.5,-19516.2,-325.27,393,400,-7,0,,,1.003000021,-0.003000021,
319,1761738421.664500,1761738421.662500,2,-19515.2,-325.25,392,398,-8,-2,,,0.998000145,0.001999855,
320,1761738422.671500,1761738422.664500,7,-19514.2,-325.24,391,397,-9,-3,,,0.984999895,0.015000105,
321,1761738423.678000,1761738423.660500,17.5,-19513.2,-325.22,390,399,-10,-1,,,1.006999969,-0.006999969,
322,1761738424.681000,1761738424.665000,16,-19512.2,-325.2,391,398,-9,-2,,,1.006500006,-0.006500006,
323,1761738425.680500,1761738425.667000,13.5,-19511.2,-325.19,393,397,-7,-3,,,1.003000021,-0.003000021,
324,1761738426.683500,1761738426.662000,21.5,-19510.2,-325.17,393,398,-7,-2,,,0.999500036,0.000499964,
325,1761738427.668500,1761738427.666500,2,-19509.2,-325.15,393,396,-7,-4,,,1.003000021,-0.003000021,
326,1761738428.675500,1761738428.666000,9.5,-19508.2,-325.14,392,398,-8,-2,,,0.984999895,0.015000105,
327,1761738429.677500,1761738429.664500,13,-19507.2,-325.12,392,399,-8,-1,,,1.006999969,-0.006999969,
328,1761738430.679500,1761738430.666500,13,-19506.2,-325.1,394,399,-6,-1,,,1.002000093,-0.002000093,
329,1761738431.687500,1761738431.663500,24,-19505.2,-325.09,392,399,-8,-1,,,1.002000093,-0.002000093,
330,1761738432.688000,1761738432.663500,24.5,-19504.2,-325.07,392,400,-8,0,,,1.007999897,-0.007999897,
331,1761738433.670500,1761738433.673000,2.5,-19503.2,-325.05,393,395,-7,-5,,,1.000499964,-0.000499964,
332,1761738434.678500,1761738434.669000,9.5,-19502.2,-325.04,392,397,-8,-3,,,0.982500076,0.017499924,
333,1761738435.681500,1761738435.672000,9.5,-19501.2,-325.02,392,397,-8,-3,,,1.007999897,-0.007999897,
334,1761738436.682000,1761738436.669000,13,-19500.2,-325,394,399,-6,-1,,,1.003000021,-0.003000021,
335,1761738437.687500,1761738437.667500,20,-19499.2,-324.99,392,399,-8,-1,,,1.000499964,-0.000499964,
336,1761738438.687000,1761738438.667500,19.5,-19498.2,-324.97,395,399,-5,-1,,,1.005500078,-0.005500078,
337,1761738439.677000,1761738439.672000,5,-19497.2,-324.95,392,397,-8,-3,,,0.999500036,0.000499964,
338,1761738440.685000,1761738440.671500,13.5,-19496.2,-324.94,390,399,-10,-1,,,0.99000001,0.00999999,
339,1761738441.687000,1761738441.673500,13.5,-19495.2,-324.92,390,398,-10,-2,,,1.007999897,-0.007999897,
340,1761738442.689000,1761738442.672000,17,-19494.2,-324.9,392,398,-8,-2,,,1.002000093,-0.002000093,
341,1761738443.693500,1761738443.671500,22,-19493.2,-324.89,392,401,-8,1,,,1.001999855,-0.001999855,
342,1761738444.676000,1761738444.676500,0.5,-19492.2,-324.87,392,398,-8,-2,,,1.004500151,-0.004500151,
343,1761738445.679500,1761738445.676000,3.5,-19491.2,-324.85,391,398,-9,-2,,,0.982500076,0.017499924,
344,1761738446.687500,1761738446.678000,9.5,-19490.2,-324.84,391,397,-9,-3,,,1.003499985,-0.003499985,
345,1761738447.687000,1761738447.676500,10.5,-19489.2,-324.82,392,398,-8,-2,,,1.007999897,-0.007999897,
346,1761738448.691500,1761738448.676000,15.5,-19488.2,-324.8,393,398,-7,-2,,,0.999500036,0.000499964,
347,1761738449.691000,1761738449.673000,18,-19487.2,-324.79,393,400,-7,0,,,1.004499912,-0.004499912,
348,1761738450.676000,1761738450.675500,0.5,-19486.2,-324.77,392,398,-8,-2,,,0.999500036,0.000499964,
349,1761738451.681500,1761738451.677500,4,-19485.2,-324.75,392,397,-8,-3,,,0.985000134,0.014999866,
350,1761738452.684500,1761738452.677000,7.5,-19484.2,-324.74,392,398,-8,-2,,,1.00549984,-0.00549984,
351,1761738453.688000,1761738453.680500,7.5,-19483.2,-324.72,394,397,-6,-3,,,1.003000021,-0.003000021,
352,1761738454.693500,1761738454.680000,13.5,-19482.2,-324.7,392,397,-8,-3,,,1.003499985,-0.003499985,
353,1761738455.693000,1761738455.677000,16,-19481.2,-324.69,393,400,-7,0,,,1.005500078,-0.005500078,
354,1761738456.678000,1761738456.679500,1.5,-19480.2,-324.67,393,398,-7,-2,,,0.999500036,0.000499964,
355,1761738457.685000,1761738457.681500,3.5,-19479.2,-324.65,393,398,-7,-2,,,0.984999895,0.015000105,
356,1761738458.689500,1761738458.678500,11,-19478.2,-324.64,392,398,-8,-2,,,1.006999969,-0.006999969,
357,1761738459.694000,1761738459.685500,8.5,-19477.2,-324.62,393,396,-7,-4,,,1.004500151,-0.004500151,
358,1761738460.697500,1761738460.682500,15,-19476.2,-324.6,392,397,-8,-3,,,1.004499912,-0.004499912,
359,1761738461.698000,1761738461.679500,18.5,-19475.2,-324.59,392,400,-8,0,,,1.003499985,-0.003499985,
360,1761738462.680500,1761738462.682000,1.5,-19474.2,-324.57,392,398,-8,-2,,,1.000499964,-0.000499964,
361,1761738463.687500,1761738463.681500,6,-19473.2,-324.55,392,398,-8,-2,,,0.982500076,0.017499924,
362,1761738464.690500,1761738464.682000,8.5,-19472.2,-324.54,393,398,-7,-2,,,1.006999969,-0.006999969,
363,1761738465.692500,1761738465.680500,12,-19471.2,-324.52,393,399,-7,-1,,,1.003000021,-0.003000021,
364,1761738466.700500,1761738466.681000,19.5,-19470.2,-324.5,392,399,-8,-1,,,1.002000093,-0.002000093,
365,1761738467.697500,1761738467.679000,18.5,-19469.2,-324.49,393,400,-7,0,,,1.007999897,-0.007999897,
366,1761738468.682500,1761738468.681500,1,-19468.2,-324.47,393,399,-7,-1,,,0.996999979,0.003000021,
367,1761738469.688000,1761738469.683500,4.5,-19467.2,-324.45,395,398,-5,-2,,,0.984999895,0.015000105,
368,1761738470.691500,1761738470.679500,12,-19466.2,-324.44,395,400,-5,0,,,1.005500078,-0.005500078,
369,1761738471.691000,1761738471.680500,10.5,-19465.2,-324.42,397,399,-3,-1,,,1.003499985,-0.003499985,
370,1761738472.694500,1761738472.677500,17,-19464.2,-324.4,395,400,-5,0,,,0.999500036,0.000499964,
371,1761738473.695500,1761738473.680000,15.5,-19463.2,-324.39,395,399,-5,-1,,,1.003499985,-0.003499985,
372,1761738474.685500,1761738474.681000,4.5,-19462.2,-324.37,393,400,-7,0,,,1.000999928,-0.000999928,
373,1761738475.690000,1761738475.688000,2,-19461.2,-324.35,392,397,-8,-3,,,0.99000001,0.00999999,
374,1761738476.693000,1761738476.686000,7,-19460.2,-324.34,393,398,-7,-2,,,1.004500151,-0.004500151,
375,1761738477.698500,1761738477.685500,13,-19459.2,-324.32,393,398,-7,-2,,,1.003000021,-0.003000021,
376,1761738478.703000,1761738478.683500,19.5,-19458.2,-324.3,393,398,-7,-2,,,1.00549984,-0.00549984,
377,1761738479.706000,1761738479.681000,25,-19457.1,-324.29,393,399,-7,-1,,,1.004500151,-0.004500151,
378,1761738480.691000,1761738480.686500,4.5,-19456.2,-324.27,392,398,-8,-2,,,1.003000021,-0.003000021,
379,1761738481.694000,1761738481.687500,6.5,-19455.2,-324.25,392,396,-8,-4,,,0.984999895,0.015000105,
380,1761738482.698500,1761738482.692000,6.5,-19454.2,-324.24,392,396,-8,-4,,,1.003000021,-0.003000021,
381,1761738483.700500,1761738483.692500,8,-19453.2,-324.22,393,396,-7,-4,,,1.004499912,-0.004499912,
382,1761738484.707500,1761738484.687000,20.5,-19452.1,-324.2,391,398,-9,-2,,,1.002000093,-0.002000093,
383,1761738485.708000,1761738485.684500,23.5,-19451.1,-324.19,393,399,-7,-1,,,1.006999969,-0.006999969,
384,1761738486.693000,1761738486.689000,4,-19450.2,-324.17,392,398,-8,-2,,,1.000499964,-0.000499964,
385,1761738487.696000,1761738487.689500,6.5,-19449.2,-324.15,392,397,-8,-3,,,0.985000134,0.014999866,
386,1761738488.700000,1761738488.689000,11,-19448.2,-324.14,392,397,-8,-3,,,1.003000021,-0.003000021,
387,1761738489.704000,1761738489.686000,18,-19447.1,-324.12,392,398,-8,-2,,,1.003999949,-0.003999949,
388,1761738490.711500,1761738490.683000,28.5,-19446.1,-324.1,391,400,-9,0,,,1.003999949,-0.003999949,
389,1761738491.713000,1761738491.685500,27.5,-19445.1,-324.09,391,399,-9,-1,,,1.007499933,-0.007499933,
390,1761738492.693000,1761738492.691000,2,-19444.2,-324.07,393,397,-7,-3,,,1.00150013,-0.00150013,
391,1761738493.693500,1761738493.693000,0.5,-19443.2,-324.05,394,397,-6,-3,,,0.980000019,0.019999981,
392,1761738494.704000,1761738494.688500,15.5,-19442.1,-324.04,391,399,-9,-1,,,1.000499964,-0.000499964,
393,1761738495.707000,1761738495.689000,18,-19441.1,-324.02,392,398,-8,-2,,,1.010499954,-0.010499954,
394,1761738496.710000,1761738496.688500,21.5,-19440.1,-324,391,399,-9,-1,,,1.003000021,-0.003000021,
395,1761738497.714500,1761738497.688500,26,-19439.1,-323.99,393,399,-7,-1,,,1.003000021,-0.003000021,
396,1761738498.699500,1761738498.691500,8,-19438.2,-323.97,391,398,-9,-2,,,1.004499912,-0.004499912,
397,1761738499.698500,1761738499.696000,2.5,-19437.2,-323.95,393,397,-7,-3,,,0.985000134,0.014999866,
398,1761738500.705500,1761738500.693000,12.5,-19436.1,-323.94,392,398,-8,-2,,,0.998999834,0.001000166,
399,1761738501.709000,1761738501.691000,18,-19435.1,-323.92,392,399,-8,-1,,,1.006999969,-0.006999969,
400,1761738502.708500,1761738502.689500,19,-19434.1,-323.9,393,400,-7,0,,,1.003500223,-0.003500223,
401,1761738503.693500,1761738503.692000,1.5,-19433.2,-323.89,392,399,-8,-1,,,0.999499798,0.000500202,
402,1761738504.695500,1761738504.696500,1,-19432.2,-323.87,393,395,-7,-5,,,0.985000134,0.014999866,
403,1761738505.702500,1761738505.696000,6.5,-19431.2,-323.85,393,397,-7,-3,,,1.001999855,-0.001999855,
404,1761738506.709000,1761738506.693000,16,-19430.1,-323.84,392,398,-8,-2,,,1.007000208,-0.007000208,
405,1761738507.714500,1761738507.700000,14.5,-19429.1,-323.82,391,396,-9,-4,,,1.006500006,-0.006500006,
406,1761738508.709000,1761738508.691000,18,-19428.1,-323.8,394,401,-6,1,,,1.00549984,-0.00549984,
407,1761738509.696500,1761738509.696000,0.5,-19427.2,-323.79,393,398,-7,-2,,,0.99450016,0.00549984,
408,1761738510.702000,1761738510.698000,4,-19426.2,-323.77,392,398,-8,-2,,,0.987499952,0.012500048,
409,1761738511.706500,1761738511.696000,10.5,-19425.1,-323.75,392,399,-8,-1,,,1.00549984,-0.00549984,
410,1761738512.711000,1761738512.695500,15.5,-19424.1,-323.74,392,399,-8,-1,,,1.004500151,-0.004500151,
411,1761738513.715500,1761738513.700000,15.5,-19423.1,-323.72,391,397,-9,-3,,,1.004499912,-0.004499912,
412,1761738514.717500,1761738514.698500,19,-19422.1,-323.7,392,399,-8,-1,,,1.004500151,-0.004500151,
413,1761738515.700000,1761738515.698500,1.5,-19421.2,-323.69,392,398,-8,-2,,,1.001999855,-0.001999855,
414,1761738516.704500,1761738516.700500,4,-19420.1,-323.67,392,398,-8,-2,,,0.982500076,0.017499924,
415,1761738517.710000,1761738517.700000,10,-19419.1,-323.65,392,398,-8,-2,,,1.004499912,-0.004499912,
416,1761738518.712000,1761738518.702000,10,-19418.1,-323.64,393,396,-7,-4,,,1.005500078,-0.005500078,
417,1761738519.717500,1761738519.700500,17,-19417.1,-323.62,392,397,-8,-3,,,1.001999855,-0.001999855,
418,1761738520.719500,1761738520.695000,24.5,-19416.1,-323.6,392,400,-8,0,,,1.005500078,-0.005500078,
419,1761738521.702000,1761738521.697500,4.5,-19415.2,-323.59,393,400,-7,0,,,1.002000093,-0.002000093,
420,1761738522.704000,1761738522.700500,3.5,-19414.1,-323.57,393,398,-7,-2,,,0.982499838,0.017500162,
421,1761738523.709500,1761738523.701000,8.5,-19413.1,-323.55,393,399,-7,-1,,,1.002000093,-0.002000093,
422,1761738524.714000,1761738524.702000,12,-19412.1,-323.54,393,398,-7,-2,,,1.005500078,-0.005500078,
423,1761738525.718500,1761738525.704000,14.5,-19411.1,-323.52,392,397,-8,-3,,,1.004499912,-0.004499912,
424,1761738526.723000,1761738526.704500,18.5,-19410.1,-323.5,392,399,-8,-1,,,1.004499912,-0.004499912,
425,1761738527.705500,1761738527.704500,1,-19409.1,-323.49,390,396,-10,-4,,,1.004500151,-0.004500151,
426,1761738528.708500,1761738528.700000,8.5,-19408.1,-323.47,392,399,-8,-1,,,0.982499838,0.017500162,
427,1761738529.716500,1761738529.700500,16,-19407.1,-323.45,390,399,-10,-1,,,1.003000021,-0.003000021,
428,1761738530.716000,1761738530.703500,12.5,-19406.1,-323.44,393,398,-7,-2,,,1.008000135,-0.008000135,
429,1761738531.726500,1761738531.706500,20,-19405.1,-323.42,390,397,-10,-3,,,0.999500036,0.000499964,
430,1761738532.722000,1761738532.704500,17.5,-19404.1,-323.4,393,400,-7,0,,,1.010499954,-0.010499954,
431,1761738533.707000,1761738533.707000,0,-19403.1,-323.39,392,397,-8,-3,,,0.995499849,0.004500151,
432,1761738534.711500,1761738534.703500,8,-19402.1,-323.37,392,400,-8,0,,,0.985000134,0.014999866,
433,1761738535.714500,1761738535.708000,6.5,-19401.1,-323.35,393,398,-7,-2,,,1.004499912,-0.004499912,
434,1761738536.721500,1761738536.709000,12.5,-19400.1,-323.34,392,397,-8,-3,,,1.003000021,-0.003000021,
435,1761738537.722000,1761738537.708500,13.5,-19399.1,-323.32,393,397,-7,-3,,,1.006999969,-0.006999969,
436,1761738538.724000,1761738538.703000,21,-19398.1,-323.3,393,400,-7,0,,,1.000499964,-0.000499964,
437,1761738539.709000,1761738539.705500,3.5,-19397.1,-323.29,394,397,-6,-3,,,1.002000093,-0.002000093,
438,1761738540.713000,1761738540.705000,8,-19396.1,-323.27,393,399,-7,-1,,,0.985000134,0.014999866,
439,1761738541.716000,1761738541.708500,7.5,-19395.1,-323.25,393,398,-7,-2,,,1.003999949,-0.003999949,
440,1761738542.720500,1761738542.708000,12.5,-19394.1,-323.24,393,398,-7,-2,,,1.003000021,-0.003000021,
441,1761738543.723500,1761738543.710000,13.5,-19393.1,-323.22,394,397,-6,-3,,,1.004499912,-0.004499912,
442,1761738544.728000,1761738544.705000,23,-19392.1,-323.2,393,400,-7,0,,,1.003000021,-0.003000021,
443,1761738545.713000,1761738545.709500,3.5,-19391.1,-323.19,390,398,-10,-2,,,1.004499912,-0.004499912,
444,1761738546.715500,1761738546.708000,7.5,-19390.1,-323.17,391,399,-9,-1,,,0.985000134,0.014999866,
445,1761738547.721000,1761738547.710000,11,-19389.1,-323.15,391,398,-9,-2,,,1.002500057,-0.002500057,
446,1761738548.726500,1761738548.712000,14.5,-19388.1,-323.14,390,398,-10,-2,,,1.00549984,-0.00549984,
447,1761738549.727000,1761738549.711500,15.5,-19387.1,-323.12,393,398,-7,-2,,,1.005500078,-0.005500078,
448,1761738550.733500,1761738550.709000,24.5,-19386.1,-323.1,392,399,-8,-1,,,1.000499964,-0.000499964,
449,1761738551.716000,1761738551.709500,6.5,-19385.1,-323.09,394,398,-6,-2,,,1.006500006,-0.006500006,
450,1761738552.718000,1761738552.711500,6.5,-19384.1,-323.07,394,398,-6,-2,,,0.982500076,0.017499924,
451,1761738553.722500,1761738553.716000,6.5,-19383.1,-323.05,391,397,-9,-3,,,1.001999855,-0.001999855,
452,1761738554.727000,1761738554.711500,15.5,-19382.1,-323.04,391,398,-9,-2,,,1.004500151,-0.004500151,
453,1761738555.730000,1761738555.712000,18,-19381.1,-323.02,393,398,-7,-2,,,1.004499912,-0.004499912,
454,1761738556.740500,1761738556.709500,31,-19380.1,-323,391,399,-9,-1,,,1.003000021,-0.003000021,
455,1761738557.720500,1761738557.714000,6.5,-19379.1,-322.99,392,398,-8,-2,,,1.010499954,-0.010499954,
456,1761738558.719000,1761738558.716000,3,-19378.1,-322.97,392,397,-8,-3,,,0.980000019,0.019999981,
457,1761738559.726000,1761738559.715500,10.5,-19377.1,-322.95,391,398,-9,-2,,,0.998500109,0.001499891,
458,1761738560.730500,1761738560.715000,15.5,-19376.1,-322.94,391,398,-9,-2,,,1.006999969,-0.006999969,
459,1761738561.733500,1761738561.718000,15.5,-19375.1,-322.92,392,397,-8,-3,,,1.004499912,-0.004499912,
460,1761738562.738000,1761738562.713000,25,-19374.1,-322.9,392,398,-8,-2,,,1.003000021,-0.003000021,
461,1761738563.720500,1761738563.715000,5.5,-19373.1,-322.89,392,398,-8,-2,,,1.004499912,-0.004499912,
462,1761738564.721500,1761738564.717000,4.5,-19372.1,-322.87,391,398,-9,-2,,,0.982500076,0.017499924,
463,1761738565.729500,1761738565.716500,13,-19371.1,-322.85,393,399,-7,-1,,,1.000999928,-0.000999928,
464,1761738566.733500,1761738566.721000,12.5,-19370.1,-322.84,391,397,-9,-3,,,1.008000135,-0.008000135,
465,1761738567.735500,1761738567.720500,15,-19369.1,-322.82,392,398,-8,-2,,,1.003999949,-0.003999949,
466,1761738568.737500,1761738568.718000,19.5,-19368.1,-322.8,392,397,-8,-3,,,1.002000093,-0.002000093,
467,1761738569.720000,1761738569.717500,2.5,-19367.1,-322.79,394,398,-6,-2,,,1.001999855,-0.001999855,
468,1761738570.727000,1761738570.719500,7.5,-19366.1,-322.77,391,397,-9,-3,,,0.982500076,0.017499924,
469,1761738571.729000,1761738571.719000,10,-19365.1,-322.75,393,397,-7,-3,,,1.006999969,-0.006999969,
470,1761738572.731000,1761738572.722000,9,-19364.1,-322.74,393,397,-7,-3,,,1.002000093,-0.002000093,
471,1761738573.736500,1761738573.719000,17.5,-19363.1,-322.72,393,398,-7,-2,,,1.001999855,-0.001999855,
472,1761738574.741000,1761738574.716500,24.5,-19362.1,-322.7,392,399,-8,-1,,,1.005500078,-0.005500078,
473,1761738575.723500,1761738575.723500,0,-19361.1,-322.69,392,397,-8,-3,,,1.004499912,-0.004499912,
474,1761738576.729000,1761738576.723000,6,-19360.1,-322.67,393,397,-7,-3,,,0.982500076,0.017499924,
475,1761738577.733500,1761738577.726000,7.5,-19359.1,-322.65,393,396,-7,-4,,,1.005500078,-0.005500078,
476,1761738578.738000,1761738578.722000,16,-19358.1,-322.64,391,397,-9,-3,,,1.004499912,-0.004499912,
477,1761738579.740000,1761738579.716500,23.5,-19357.1,-322.62,393,400,-7,0,,,1.004499912,-0.004499912,
478,1761738580.744500,1761738580.719000,25.5,-19356.1,-322.6,391,400,-9,0,,,1.002000093,-0.002000093,
479,1761738581.724500,1761738581.721000,3.5,-19355.1,-322.59,391,398,-9,-2,,,1.004499912,-0.004499912,
480,1761738582.729000,1761738582.725500,3.5,-19354.1,-322.57,393,397,-7,-3,,,0.980000019,0.019999981,
481,1761738583.733500,1761738583.725000,8.5,-19353.1,-322.55,392,397,-8,-3,,,1.004500151,-0.004500151,
482,1761738584.738000,1761738584.724500,13.5,-19352.1,-322.54,392,397,-8,-3,,,1.004499912,-0.004499912,
483,1761738585.742500,1761738585.721500,21,-19351.1,-322.52,393,398,-7,-2,,,1.004499912,-0.004499912,
