sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,
2726,1761654601,1761654601,8,-17095.3,-284.92,391,400,-9,0,,,
2727,1761654602,1761654602,11.5,-17094.3,-284.9,391,399,-9,-1,,,
2731,1761654606,1761654606,7,-17090.3,-284.84,391,398,-9,-2,,,
2733,1761654608,1761654608,9.5,-17088.3,-284.8,391,400,-9,0,,,
2735,1761654610,1761654610,10.5,-17086.3,-284.77,391,400,-9,0,,,
2737,1761654612,1761654612,10.5,-17084.3,-284.74,391,399,-9,-1,,,
2738,1761654613,1761654613,2,-17083.3,-284.72,391,399,-9,-1,,,
2742,1761654617,1761654617,1,-17079.3,-284.65,391,398,-9,-2,,,
2750,1761654625,1761654625,7,-17071.3,-284.52,391,400,-9,0,,,
2754,1761654629,1761654629,4.5,-17067.3,-284.45,391,400,-9,0,,,
2755,1761654630,1761654630,9.5,-17066.3,-284.44,391,399,-9,-1,,,
2756,1761654631,1761654631,6,-17065.3,-284.42,391,400,-9,0,,,
2757,1761654632,1761654632,11,-17064.3,-284.4,391,400,-9,0,,,
2763,1761654638,1761654638,8.5,-17058.3,-284.3,391,400,-9,0,,,
2766,1761654641,1761654641,6,-17055.3,-284.25,391,400,-9,0,,,
2768,1761654643,1761654643,12,-17053.3,-284.22,391,400,-9,0,,,
2772,1761654647,1761654647,12.5,-17049.3,-284.15,391,400,-9,0,,,
2774,1761654649,1761654649,11,-17047.3,-284.12,391,401,-9,1,,,
2776,1761654651,1761654651,3.5,-17045.3,-284.09,391,399,-9,-1,,,
2778,1761654653,1761654653,1,-17043.3,-284.05,391,399,-9,-1,,,
2779,1761654654,1761654654,7,-17042.3,-284.04,391,399,-9,-1,,,
2783,1761654658,1761654658,5.5,-17038.3,-283.97,391,400,-9,0,,,
2785,1761654660,1761654660,5,-17036.3,-283.94,391,399,-9,-1,,,
2791,1761654666,1761654666,4,-17030.3,-283.84,391,399,-9,-1,,,
2794,1761654669,1761654669,4.5,-17027.3,-283.79,391,400,-9,0,,,
2796,1761654671,1761654671,3.5,-17025.3,-283.75,391,400,-9,0,,,
2798,1761654673,1761654673,0.5,-17023.3,-283.72,391,399,-9,-1,,,
2800,1761654675,1761654675,3,-17021.3,-283.69,391,398,-9,-2,,,
2802,1761654677,1761654677,0.5,-17019.3,-283.65,391,399,-9,-1,,,
2804,1761654679,1761654679,0.5,-17017.3,-283.62,391,399,-9,-1,,,
2807,1761654682,1761654682,6.5,-17014.3,-283.57,391,399,-9,-1,,,
2813,1761654688,1761654688,13.5,-17008.3,-283.47,391,400,-9,0,,,
2814,1761654689,1761654689,7.5,-17007.3,-283.45,391,399,-9,-1,,,
2815,1761654690,1761654690,2.5,-17006.3,-283.44,391,399,-9,-1,,,
2818,1761654693,1761654693,5,-17003.3,-283.39,391,399,-9,-1,,,
2820,1761654695,1761654695,8,-17001.3,-283.35,391,399,-9,-1,,,
2821,1761654696,1761654696,3,-17000.3,-283.34,391,400,-9,0,,,
2827,1761654702,1761654702,3,-16994.3,-283.24,391,400,-9,0,,,
2828,1761654703,1761654703,8,-16993.3,-283.22,391,400,-9,0,,,
2829,1761654704,1761654704,6.5,-16992.3,-283.2,391,399,-9,-1,,,
2830,1761654705,1761654705,10.5,-16991.3,-283.19,391,400,-9,0,,,
2831,1761654706,1761654706,5.5,-16990.3,-283.17,391,399,-9,-1,,,
2834,1761654709,1761654709,10.5,-16987.2,-283.12,391,400,-9,0,,,
2835,1761654710,1761654710,2,-16986.3,-283.1,391,400,-9,0,,,
2837,1761654712,1761654712,5.5,-16984.3,-283.07,391,400,-9,0,,,
2843,1761654718,1761654718,6.5,-16978.2,-282.97,391,399,-9,-1,,,
2846,1761654721,1761654721,11.5,-16975.2,-282.92,391,400,-9,0,,,
2848,1761654723,1761654723,7.5,-16973.2,-282.89,391,400,-9,0,,,
2850,1761654725,1761654725,8.5,-16971.2,-282.85,391,399,-9,-1,,,
2853,1761654728,1761654728,12.5,-16968.2,-282.8,391,400,-9,0,,,
2865,1761654740,1761654740,4.5,-16956.2,-282.6,391,399,-9,-1,,,
2878,1761654753,1761654753,4,-16943.2,-282.39,391,399,-9,-1,,,
2887,1761654762,1761654762,5.5,-16934.2,-282.24,391,399,-9,-1,,,
2893,1761654768,1761654768,11.5,-16928.2,-282.14,391,400,-9,0,,,
2894,1761654769,1761654769,6.5,-16927.2,-282.12,391,399,-9,-1,,,
2898,1761654773,1761654773,4.5,-16923.2,-282.05,391,399,-9,-1,,,
2900,1761654775,1761654775,4.5,-16921.2,-282.02,391,400,-9,0,,,
2902,1761654777,1761654777,7.5,-16919.2,-281.99,391,398,-9,-2,,,
2903,1761654778,1761654778,14,-16918.2,-281.97,391,400,-9,0,,,
2904,1761654779,1761654779,8.5,-16917.2,-281.95,391,400,-9,0,,,
2907,1761654782,1761654782,6.5,-16914.2,-281.9,391,398,-9,-2,,,
2908,1761654783,1761654783,4.5,-16913.2,-281.89,391,398,-9,-2,,,
2910,1761654785,1761654785,4.5,-16911.2,-281.85,391,399,-9,-1,,,
2916,1761654791,1761654791,9,-16905.2,-281.75,391,400,-9,0,,,
2917,1761654792,1761654792,10.5,-16904.2,-281.74,391,401,-9,1,,,
2918,1761654793,1761654793,7.5,-16903.2,-281.72,391,399,-9,-1,,,
2922,1761654797,1761654797,9.5,-16899.2,-281.65,391,400,-9,0,,,
2925,1761654800,1761654800,11.5,-16896.2,-281.6,391,400,-9,0,,,
2930,1761654805,1761654805,7.5,-16891.2,-281.52,391,399,-9,-1,,,
2934,1761654809,1761654809,8.5,-16887.2,-281.45,391,400,-9,0,,,
2936,1761654811,1761654811,9.5,-16885.2,-281.42,391,400,-9,0,,,
2938,1761654813,1761654813,6,-16883.2,-281.39,391,400,-9,0,,,
2945,1761654820,1761654820,2,-16876.2,-281.27,391,400,-9,0,,,
2946,1761654821,1761654821,10.5,-16875.2,-281.25,391,400,-9,0,,,
2947,1761654822,1761654822,0.5,-16874.2,-281.24,391,398,-9,-2,,,
2948,1761654823,1761654823,6,-16873.2,-281.22,391,400,-9,0,,,
2950,1761654825,1761654825,5.5,-16871.2,-281.19,391,400,-9,0,,,
2951,1761654826,1761654826,4.5,-16870.2,-281.17,391,399,-9,-1,,,
2953,1761654828,1761654828,7,-16868.2,-281.14,391,399,-9,-1,,,
2957,1761654832,1761654832,5,-16864.2,-281.07,391,398,-9,-2,,,
2963,1761654838,1761654838,4,-16858.2,-280.97,391,398,-9,-2,,,
2965,1761654840,1761654840,2.5,-16856.2,-280.94,391,400,-9,0,,,
2966,1761654841,1761654841,11,-16855.2,-280.92,391,400,-9,0,,,
2967,1761654842,1761654842,4.5,-16854.2,-280.9,391,400,-9,0,,,
2969,1761654844,1761654844,7,-16852.2,-280.87,391,400,-9,0,,,
2974,1761654849,1761654849,9.5,-16847.2,-280.79,391,397,-9,-3,,,
2982,1761654857,1761654857,8,-16839.2,-280.65,391,398,-9,-2,,,
2984,1761654859,1761654859,11.5,-16837.2,-280.62,391,399,-9,-1,,,
2990,1761654865,1761654865,6.5,-16831.2,-280.52,391,397,-9,-3,,,
2993,1761654868,1761654868,4.5,-16828.2,-280.47,391,399,-9,-1,,,
2995,1761654870,1761654870,6,-16826.2,-280.44,391,400,-9,0,,,
2997,1761654872,1761654872,5.5,-16824.2,-280.4,391,398,-9,-2,,,
2999,1761654874,1761654874,7,-16822.2,-280.37,391,400,-9,0,,,
3005,1761654880,1761654880,6,-16816.2,-280.27,391,398,-9,-2,,,
3009,1761654884,1761654884,6.5,-16812.2,-280.2,391,400,-9,0,,,
3012,1761654887,1761654887,11.5,-16809.2,-280.15,391,400,-9,0,,,
3016,1761654891,1761654891,4,-16805.2,-280.09,391,400,-9,0,,,
3021,1761654896,1761654896,8,-16800.2,-280,391,400,-9,0,,,
3023,1761654898,1761654898,10.5,-16798.2,-279.97,391,400,-9,0,,,
3025,1761654900,1761654900,4,-16796.2,-279.94,391,400,-9,0,,,
3027,1761654902,1761654902,7.5,-16794.2,-279.9,391,400,-9,0,,,
3030,1761654905,1761654905,3.5,-16791.2,-279.85,391,399,-9,-1,,,
3031,1761654906,1761654906,6.5,-16790.2,-279.84,391,399,-9,-1,,,
3033,1761654908,1761654908,9.5,-16788.2,-279.8,391,401,-9,1,,,
3043,1761654918,1761654918,7.5,-16778.2,-279.64,391,400,-9,0,,,
3047,1761654922,1761654922,10.5,-16774.2,-279.57,391,400,-9,0,,,
3051,1761654926,1761654926,7.5,-16770.2,-279.5,391,399,-9,-1,,,
3054,1761654929,1761654929,7.5,-16767.2,-279.45,391,398,-9,-2,,,
3055,1761654930,1761654930,8,-16766.2,-279.44,391,398,-9,-2,,,
3056,1761654931,1761654931,8,-16765.2,-279.42,391,399,-9,-1,,,
3064,1761654939,1761654939,4.5,-16757.2,-279.29,391,399,-9,-1,,,
3066,1761654941,1761654941,7,-16755.2,-279.25,391,400,-9,0,,,
3067,1761654942,1761654942,13,-16754.2,-279.24,391,398,-9,-2,,,
3070,1761654945,1761654945,8,-16751.2,-279.19,391,398,-9,-2,,,
3071,1761654946,1761654946,10,-16750.2,-279.17,391,400,-9,0,,,
3072,1761654947,1761654947,6.5,-16749.2,-279.15,391,400,-9,0,,,
3073,1761654948,1761654948,10,-16748.2,-279.14,391,398,-9,-2,,,
3083,1761654958,1761654958,14.5,-16738.2,-278.97,391,397,-9,-3,,,
3086,1761654961,1761654961,7.5,-16735.2,-278.92,391,398,-9,-2,,,
3087,1761654962,1761654962,8.5,-16734.2,-278.9,391,399,-9,-1,,,
3088,1761654963,1761654963,2.5,-16733.2,-278.89,391,399,-9,-1,,,
3089,1761654964,1761654964,9.5,-16732.2,-278.87,391,400,-9,0,,,
3091,1761654966,1761654966,10,-16730.2,-278.84,391,400,-9,0,,,
3094,1761654969,1761654969,5,-16727.2,-278.79,391,399,-9,-1,,,
3097,1761654972,1761654972,11,-16724.2,-278.74,391,398,-9,-2,,,
3100,1761654975,1761654975,5,-16721.2,-278.69,391,400,-9,0,,,
3102,1761654977,1761654977,7,-16719.2,-278.65,391,401,-9,1,,,
3105,1761654980,1761654980,11.5,-16716.2,-278.6,391,399,-9,-1,,,
3111,1761654986,1761654986,9.5,-16710.2,-278.5,391,398,-9,-2,,,
3113,1761654988,1761654988,14,-16708.1,-278.47,391,399,-9,-1,,,
3115,1761654990,1761654990,11,-16706.1,-278.44,391,397,-9,-3,,,
3116,1761654991,1761654991,5.5,-16705.2,-278.42,391,399,-9,-1,,,
3117,1761654992,1761654992,11.5,-16704.1,-278.4,391,400,-9,0,,,
3122,1761654997,1761654997,7,-16699.1,-278.32,391,400,-9,0,,,
3128,1761655003,1761655003,3.5,-16693.1,-278.22,391,399,-9,-1,,,
3130,1761655005,1761655005,4,-16691.1,-278.19,391,398,-9,-2,,,
3131,1761655006,1761655006,12.5,-16690.1,-278.17,391,399,-9,-1,,,
3132,1761655007,1761655007,9,-16689.1,-278.15,391,400,-9,0,,,
3135,1761655010,1761655010,11,-16686.1,-278.1,391,399,-9,-1,,,
3142,1761655017,1761655017,7.5,-16679.1,-277.99,391,400,-9,0,,,
3144,1761655019,1761655019,10,-16677.1,-277.95,391,400,-9,0,,,
3148,1761655023,1761655023,8,-16673.1,-277.89,391,398,-9,-2,,,
3152,1761655027,1761655027,5,-16669.1,-277.82,391,400,-9,0,,,
3153,1761655028,1761655028,13.5,-16668.1,-277.8,391,398,-9,-2,,,
3154,1761655029,1761655029,10,-16667.1,-277.79,391,399,-9,-1,,,
3156,1761655031,1761655031,10.5,-16665.1,-277.75,391,400,-9,0,,,
3158,1761655033,1761655033,4,-16663.1,-277.72,391,399,-9,-1,,,
3170,1761655045,1761655045,8,-16651.1,-277.52,391,399,-9,-1,,,
3172,1761655047,1761655047,10,-16649.1,-277.49,391,399,-9,-1,,,
3176,1761655051,1761655051,9,-16645.1,-277.42,391,400,-9,0,,,
3181,1761655056,1761655056,6,-16640.1,-277.34,391,400,-9,0,,,
3182,1761655057,1761655057,5.5,-16639.1,-277.32,391,400,-9,0,,,
3183,1761655058,1761655058,6,-16638.1,-277.3,391,400,-9,0,,,
3186,1761655061,1761655061,9,-16635.1,-277.25,391,400,-9,0,,,
3187,1761655062,1761655062,5.5,-16634.1,-277.24,391,400,-9,0,,,
3189,1761655064,1761655064,5,-16632.1,-277.2,391,400,-9,0,,,
3192,1761655067,1761655067,8,-16629.1,-277.15,391,399,-9,-1,,,
3204,1761655079,1761655079,10.5,-16617.1,-276.95,391,400,-9,0,,,
3206,1761655081,1761655081,11.5,-16615.1,-276.92,391,400,-9,0,,,
3208,1761655083,1761655083,10,-16613.1,-276.89,391,399,-9,-1,,,
3218,1761655093,1761655093,9.5,-16603.1,-276.72,391,399,-9,-1,,,
3219,1761655094,1761655094,1.5,-16602.1,-276.7,391,399,-9,-1,,,
3227,1761655102,1761655102,8.5,-16594.1,-276.57,391,400,-9,0,,,
3228,1761655103,1761655103,12,-16593.1,-276.55,391,398,-9,-2,,,
3229,1761655104,1761655104,5.5,-16592.1,-276.54,391,401,-9,1,,,
3230,1761655105,1761655105,10,-16591.1,-276.52,391,400,-9,0,,,
3232,1761655107,1761655107,12,-16589.1,-276.49,391,400,-9,0,,,
3235,1761655110,1761655110,7.5,-16586.1,-276.44,391,399,-9,-1,,,
3239,1761655114,1761655114,7,-16582.1,-276.37,391,400,-9,0,,,
3245,1761655120,1761655120,0.5,-16576.1,-276.27,391,398,-9,-2,,,
3247,1761655122,1761655122,6,-16574.1,-276.24,391,400,-9,0,,,
3250,1761655125,1761655125,8.5,-16571.1,-276.19,391,400,-9,0,,,
3251,1761655126,1761655126,6.5,-16570.1,-276.17,391,400,-9,0,,,
3255,1761655130,1761655130,10,-16566.1,-276.1,391,401,-9,1,,,
3260,1761655135,1761655135,3,-16561.1,-276.02,391,399,-9,-1,,,
3261,1761655136,1761655136,11.5,-16560.1,-276,391,399,-9,-1,,,
3269,1761655144,1761655144,12,-16552.1,-275.87,391,399,-9,-1,,,
3272,1761655147,1761655147,9,-16549.1,-275.82,391,400,-9,0,,,
3275,1761655150,1761655150,4,-16546.1,-275.77,391,400,-9,0,,,
3282,1761655157,1761655157,9.5,-16539.1,-275.65,391,400,-9,0,,,
3283,1761655158,1761655158,2,-16538.1,-275.63,391,400,-9,0,,,
3284,1761655159,1761655159,4.5,-16537.1,-275.62,391,400,-9,0,,,
3288,1761655163,1761655163,8.5,-16533.1,-275.55,391,400,-9,0,,,
3292,1761655167,1761655167,7,-16529.1,-275.48,391,400,-9,0,,,
3293,1761655168,1761655168,5.5,-16528.1,-275.47,391,399,-9,-1,,,
3296,1761655171,1761655171,7.5,-16525.1,-275.42,391,399,-9,-1,,,
3300,1761655175,1761655175,10,-16521.1,-275.35,391,400,-9,0,,,
3306,1761655181,1761655181,7,-16515.1,-275.25,391,399,-9,-1,,,
3314,1761655189,1761655189,9.5,-16507.1,-275.12,391,400,-9,0,,,
3315,1761655190,1761655190,5.5,-16506.1,-275.1,391,399,-9,-1,,,
3317,1761655192,1761655192,6.5,-16504.1,-275.07,391,399,-9,-1,,,
3320,1761655195,1761655195,11.5,-16501.1,-275.02,391,399,-9,-1,,,
3324,1761655199,1761655199,12.5,-16497.1,-274.95,391,399,-9,-1,,,
3325,1761655200,1761655200,5.5,-16496.1,-274.93,391,399,-9,-1,,,
3330,1761655205,1761655205,10,-16491.1,-274.85,391,400,-9,0,,,
3335,1761655210,1761655210,3.5,-16486.1,-274.77,391,398,-9,-2,,,
3336,1761655211,1761655211,10.5,-16485.1,-274.75,391,398,-9,-2,,,
3341,1761655216,1761655216,7.5,-16480.1,-274.67,391,399,-9,-1,,,
3342,1761655217,1761655217,14.5,-16479.1,-274.65,391,399,-9,-1,,,
3348,1761655223,1761655223,8,-16473.1,-274.55,391,400,-9,0,,,
3350,1761655225,1761655225,3,-16471.1,-274.52,391,399,-9,-1,,,
3355,1761655230,1761655230,5,-16466.1,-274.43,391,399,-9,-1,,,
3356,1761655231,1761655231,1.5,-16465.1,-274.42,391,399,-9,-1,,,
3357,1761655232,1761655232,7.5,-16464.1,-274.4,391,400,-9,0,,,
3358,1761655233,1761655233,6,-16463.1,-274.38,391,398,-9,-2,,,
3359,1761655234,1761655234,10.5,-16462.1,-274.37,391,400,-9,0,,,
3362,1761655237,1761655237,6.5,-16459.1,-274.32,391,400,-9,0,,,
3364,1761655239,1761655239,12,-16457.1,-274.28,391,397,-9,-3,,,
3366,1761655241,1761655241,16,-16455.1,-274.25,391,399,-9,-1,,,
3368,1761655243,1761655243,9,-16453.1,-274.22,391,400,-9,0,,,
3371,1761655246,1761655246,6.5,-16450.1,-274.17,391,399,-9,-1,,,
3383,1761655258,1761655258,4,-16438.1,-273.97,391,399,-9,-1,,,
3384,1761655259,1761655259,1.5,-16437.1,-273.95,391,399,-9,-1,,,
3388,1761655263,1761655263,1.5,-16433.1,-273.88,391,399,-9,-1,,,
3392,1761655267,1761655267,3,-16429.1,-273.82,391,400,-9,0,,,
3393,1761655268,1761655268,8,-16428.1,-273.8,391,400,-9,0,,,
3394,1761655269,1761655269,3,-16427.1,-273.78,391,400,-9,0,,,
3395,1761655270,1761655270,10.5,-16426,-273.77,391,400,-9,0,,,
3396,1761655271,1761655271,3,-16425.1,-273.75,391,396,-9,-4,,,
3402,1761655277,1761655277,5,-16419,-273.65,391,399,-9,-1,,,
3410,1761655285,1761655285,5,-16411,-273.52,391,400,-9,0,,,
3411,1761655286,1761655286,7,-16410,-273.5,391,400,-9,0,,,
3413,1761655288,1761655288,9.5,-16408,-273.47,391,400,-9,0,,,
3414,1761655289,1761655289,4.5,-16407,-273.45,391,397,-9,-3,,,
3415,1761655290,1761655290,11.5,-16406,-273.43,391,400,-9,0,,,
3417,1761655292,1761655292,11.5,-16404,-273.4,391,400,-9,0,,,
3421,1761655296,1761655296,9.5,-16400,-273.33,391,399,-9,-1,,,
3427,1761655302,1761655302,12,-16394,-273.23,391,400,-9,0,,,
3431,1761655306,1761655306,11.5,-16390,-273.17,391,400,-9,0,,,
3436,1761655311,1761655311,3,-16385,-273.08,391,399,-9,-1,,,
3437,1761655312,1761655312,12.5,-16384,-273.07,391,399,-9,-1,,,
3438,1761655313,1761655313,6,-16383,-273.05,391,400,-9,0,,,
3451,1761655326,1761655326,11.5,-16370,-272.83,391,398,-9,-2,,,
3452,1761655327,1761655327,6.5,-16369,-272.82,391,399,-9,-1,,,
3453,1761655328,1761655328,14,-16368,-272.8,391,398,-9,-2,,,
3456,1761655331,1761655331,3.5,-16365,-272.75,391,400,-9,0,,,
3463,1761655338,1761655338,11.5,-16358,-272.63,391,399,-9,-1,,,
3465,1761655340,1761655340,8.5,-16356,-272.6,391,399,-9,-1,,,
3466,1761655341,1761655341,8.5,-16355,-272.58,391,399,-9,-1,,,
3469,1761655344,1761655344,11,-16352,-272.53,391,400,-9,0,,,
3470,1761655345,1761655345,7.5,-16351,-272.52,391,400,-9,0,,,
3472,1761655347,1761655347,3.5,-16349,-272.48,391,398,-9,-2,,,
3475,1761655350,1761655350,12,-16346,-272.43,391,400,-9,0,,,
3477,1761655352,1761655352,8,-16344,-272.4,391,400,-9,0,,,
3478,1761655353,1761655353,8,-16343,-272.38,391,400,-9,0,,,
3479,1761655354,1761655354,12.5,-16342,-272.37,391,398,-9,-2,,,
3483,1761655358,1761655358,11,-16338,-272.3,391,399,-9,-1,,,
3484,1761655359,1761655359,6.5,-16337,-272.28,391,400,-9,0,,,
3486,1761655361,1761655361,6,-16335,-272.25,391,399,-9,-1,,,
3489,1761655364,1761655364,14,-16332,-272.2,391,401,-9,1,,,
3496,1761655371,1761655371,6.5,-16325,-272.08,391,401,-9,1,,,
3497,1761655372,1761655372,10.5,-16324,-272.07,391,399,-9,-1,,,
3498,1761655373,1761655373,9.5,-16323,-272.05,391,400,-9,0,,,
3505,1761655380,1761655380,7,-16316,-271.93,391,399,-9,-1,,,
3506,1761655381,1761655381,4,-16315,-271.92,391,399,-9,-1,,,
3508,1761655383,1761655383,8,-16313,-271.88,391,399,-9,-1,,,
3509,1761655384,1761655384,11.5,-16312,-271.87,391,400,-9,0,,,
3518,1761655393,1761655393,4,-16303,-271.72,391,399,-9,-1,,,
3520,1761655395,1761655395,6.5,-16301,-271.68,391,400,-9,0,,,
3526,1761655401,1761655401,7.5,-16295,-271.58,391,400,-9,0,,,
3527,1761655402,1761655402,13.5,-16294,-271.57,391,399,-9,-1,,,
3530,1761655405,1761655405,7.5,-16291,-271.52,391,399,-9,-1,,,
3532,1761655407,1761655407,5.5,-16289,-271.48,391,398,-9,-2,,,
3536,1761655411,1761655411,5.5,-16285,-271.42,391,399,-9,-1,,,
3538,1761655413,1761655413,8,-16283,-271.38,391,400,-9,0,,,
3543,1761655418,1761655418,1.5,-16278,-271.3,391,400,-9,0,,,
3544,1761655419,1761655419,10,-16277,-271.28,391,400,-9,0,,,
3545,1761655420,1761655420,3.5,-16276,-271.27,391,399,-9,-1,,,
3546,1761655421,1761655421,5.5,-16275,-271.25,391,400,-9,0,,,
3554,1761655429,1761655429,10,-16267,-271.12,391,399,-9,-1,,,
3555,1761655430,1761655430,6,-16266,-271.1,391,401,-9,1,,,
3556,1761655431,1761655431,9,-16265,-271.08,391,400,-9,0,,,
3557,1761655432,1761655432,2,-16264,-271.07,391,399,-9,-1,,,
3574,1761655449,1761655449,12.5,-16247,-270.78,391,400,-9,0,,,
3575,1761655450,1761655450,4,-16246,-270.77,391,400,-9,0,,,
3578,1761655453,1761655453,10,-16243,-270.72,391,399,-9,-1,,,
3584,1761655459,1761655459,9,-16237,-270.62,391,400,-9,0,,,
3585,1761655460,1761655460,4.5,-16236,-270.6,391,399,-9,-1,,,
3586,1761655461,1761655461,13,-16235,-270.58,391,398,-9,-2,,,
3594,1761655469,1761655469,14,-16227,-270.45,391,399,-9,-1,,,
3596,1761655471,1761655471,12.5,-16225,-270.42,391,398,-9,-2,,,
3599,1761655474,1761655474,3,-16222,-270.37,391,399,-9,-1,,,
3601,1761655476,1761655476,6.5,-16220,-270.33,391,399,-9,-1,,,
3602,1761655477,1761655477,15,-16219,-270.32,391,400,-9,0,,,
3603,1761655478,1761655478,9,-16218,-270.3,391,400,-9,0,,,
3606,1761655481,1761655481,13.5,-16215,-270.25,391,400,-9,0,,,
3608,1761655483,1761655483,10.5,-16213,-270.22,391,399,-9,-1,,,
3609,1761655484,1761655484,6,-16212,-270.2,391,399,-9,-1,,,
3610,1761655485,1761655485,11.5,-16211,-270.18,391,399,-9,-1,,,
3613,1761655488,1761655488,7.5,-16208,-270.13,391,401,-9,1,,,
3616,1761655491,1761655491,1,-16205,-270.08,391,399,-9,-1,,,
3618,1761655493,1761655493,4.5,-16203,-270.05,391,399,-9,-1,,,
31,1761651905,1761651905,9,-19791.3,-329.86,390,401,-10,1,,,
33,1761651907,1761651907,6.5,-19789.3,-329.82,390,400,-10,0,,,
34,1761651908,1761651908,12,-19788.3,-329.81,390,400,-10,0,,,
36,1761651910,1761651910,10.5,-19786.3,-329.77,390,401,-10,1,,,
37,1761651911,1761651911,4,-19785.3,-329.76,390,399,-10,-1,,,
44,1761651918,1761651918,12.5,-19778.3,-329.64,390,399,-10,-1,,,
49,1761651923,1761651923,7,-19773.3,-329.55,390,399,-10,-1,,,
50,1761651924,1761651924,3.5,-19772.3,-329.54,390,398,-10,-2,,,
54,1761651928,1761651928,3,-19768.3,-329.47,390,399,-10,-1,,,
62,1761651936,1761651936,0,-19760.3,-329.34,390,397,-10,-3,,,
63,1761651937,1761651937,10.5,-19759.3,-329.32,390,400,-10,0,,,
64,1761651938,1761651938,3,-19758.3,-329.3,390,400,-10,0,,,
71,1761651945,1761651945,9.5,-19751.3,-329.19,390,400,-10,0,,,
80,1761651954,1761651954,3,-19742.3,-329.04,390,399,-10,-1,,,
81,1761651955,1761651955,9,-19741.3,-329.02,390,399,-10,-1,,,
82,1761651956,1761651956,5.5,-19740.3,-329,390,400,-10,0,,,
83,1761651957,1761651957,11,-19739.3,-328.99,390,400,-10,0,,,
85,1761651959,1761651959,9,-19737.3,-328.95,390,400,-10,0,,,
86,1761651960,1761651960,5.5,-19736.3,-328.94,390,400,-10,0,,,
90,1761651964,1761651964,7,-19732.3,-328.87,390,400,-10,0,,,
92,1761651966,1761651966,1,-19730.3,-328.84,390,399,-10,-1,,,
95,1761651969,1761651969,11,-19727.3,-328.79,390,399,-10,-1,,,
99,1761651973,1761651973,10,-19723.3,-328.72,390,400,-10,0,,,
102,1761651976,1761651976,7,-19720.3,-328.67,390,399,-10,-1,,,
106,1761651980,1761651980,8,-19716.3,-328.6,390,399,-10,-1,,,
112,1761651986,1761651986,6.5,-19710.3,-328.5,390,399,-10,-1,,,
114,1761651988,1761651988,8,-19708.3,-328.47,390,400,-10,0,,,
119,1761651993,1761651993,10.5,-19703.3,-328.39,390,398,-10,-2,,,
122,1761651996,1761651996,9,-19700.3,-328.34,390,400,-10,0,,,
124,1761651998,1761651998,10.5,-19698.3,-328.3,390,401,-10,1,,,
125,1761651999,1761651999,9,-19697.3,-328.29,390,399,-10,-1,,,
129,1761652003,1761652003,11.5,-19693.3,-328.22,390,400,-10,0,,,
141,1761652015,1761652015,4.5,-19681.3,-328.02,390,399,-10,-1,,,
143,1761652017,1761652017,8.5,-19679.3,-327.99,390,400,-10,0,,,
147,1761652021,1761652021,4,-19675.3,-327.92,390,400,-10,0,,,
159,1761652033,1761652033,14.5,-19663.2,-327.72,390,399,-10,-1,,,
164,1761652038,1761652038,7,-19658.3,-327.64,390,398,-10,-2,,,
170,1761652044,1761652044,7.5,-19652.2,-327.54,390,397,-10,-3,,,
173,1761652047,1761652047,4,-19649.3,-327.49,390,397,-10,-3,,,
186,1761652060,1761652060,9,-19636.2,-327.27,390,401,-10,1,,,
187,1761652061,1761652061,4,-19635.2,-327.25,390,400,-10,0,,,
190,1761652064,1761652064,10.5,-19632.2,-327.2,390,400,-10,0,,,
193,1761652067,1761652067,5.5,-19629.2,-327.15,390,399,-10,-1,,,
195,1761652069,1761652069,4,-19627.2,-327.12,390,399,-10,-1,,,
196,1761652070,1761652070,11,-19626.2,-327.1,390,400,-10,0,,,
197,1761652071,1761652071,7.5,-19625.2,-327.09,390,400,-10,0,,,
198,1761652072,1761652072,11,-19624.2,-327.07,390,401,-10,1,,,
199,1761652073,1761652073,3.5,-19623.2,-327.05,390,398,-10,-2,,,
203,1761652077,1761652077,6,-19619.2,-326.99,390,398,-10,-2,,,
206,1761652080,1761652080,13.5,-19616.2,-326.94,390,400,-10,0,,,
207,1761652081,1761652081,6,-19615.2,-326.92,390,400,-10,0,,,
214,1761652088,1761652088,6.5,-19608.2,-326.8,390,399,-10,-1,,,
217,1761652091,1761652091,4,-19605.2,-326.75,390,400,-10,0,,,
222,1761652096,1761652096,10,-19600.2,-326.67,390,400,-10,0,,,
