sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation
3313,1761646947.561500,1761646947.553500,8.000,-16494.1,-274.90,389,399,-11,-1
3314,1761646948.558000,1761646948.554000,4.000,-16493.1,-274.89,388,399,-12,-1
3315,1761646949.558500,1761646949.554500,4.000,-16492.1,-274.87,391,401,-9,+1
3316,1761646950.560000,1761646950.555000,5.000,-16491.1,-274.85,392,400,-8,+0
3317,1761646951.561000,1761646951.555500,5.500,-16490.1,-274.84,392,399,-8,-1
3318,1761646952.558500,1761646952.559500,1.000,-16489.1,-274.82,393,399,-7,-1
3319,1761646953.561500,1761646953.555000,6.500,-16488.1,-274.80,391,399,-9,-1
3320,1761646954.564500,1761646954.555500,9.000,-16487.1,-274.79,391,401,-9,+1
3321,1761646955.562500,1761646955.558500,4.000,-16486.1,-274.77,392,399,-8,-1
3322,1761646956.564500,1761646956.558000,6.500,-16485.1,-274.75,390,400,-10,+0
3323,1761646957.565000,1761646957.557000,8.000,-16484.1,-274.74,391,400,-9,+0
3324,1761646958.565500,1761646958.558500,7.000,-16483.1,-274.72,392,400,-8,+0
3325,1761646959.566500,1761646959.559000,7.500,-16482.1,-274.70,390,401,-10,+1
3326,1761646960.566000,1761646960.559500,6.500,-16481.1,-274.68,390,400,-10,+0
3327,1761646961.561500,1761646961.561000,0.500,-16480.1,-274.67,393,400,-7,+0
3328,1761646962.564500,1761646962.561500,3.000,-16479.1,-274.65,390,400,-10,+0
3329,1761646963.565000,1761646963.559500,5.500,-16478.1,-274.64,391,400,-9,+0
3330,1761646964.567000,1761646964.559000,8.000,-16477.1,-274.62,390,400,-10,+0
3331,1761646965.566000,1761646965.559500,6.500,-16476.1,-274.60,391,400,-9,+0
3332,1761646966.565500,1761646966.560000,5.500,-16475.1,-274.59,391,401,-9,+1
3333,1761646967.566000,1761646967.563000,3.000,-16474.1,-274.57,391,400,-9,+0
3334,1761646968.567000,1761646968.562500,4.500,-16473.1,-274.55,391,400,-9,+0
3335,1761646969.566000,1761646969.561500,4.500,-16472.1,-274.53,389,399,-11,-1
3336,1761646970.566500,1761646970.561500,5.000,-16471.1,-274.52,394,400,-6,+0
3337,1761646971.567000,1761646971.561500,5.500,-16470.1,-274.50,393,399,-7,-1
3338,1761646972.569500,1761646972.564000,5.500,-16469.1,-274.48,390,400,-10,+0
3339,1761646973.570000,1761646973.564500,5.500,-16468.1,-274.47,391,400,-9,+0
3340,1761646974.569500,1761646974.567500,2.000,-16467.1,-274.45,389,398,-11,-2
3341,1761646975.570000,1761646975.564000,6.000,-16466.1,-274.43,391,400,-9,+0
3342,1761646976.569000,1761646976.564500,4.500,-16465.1,-274.42,390,400,-10,+0
3343,1761646977.569000,1761646977.564500,4.500,-16464.1,-274.40,392,400,-8,+0
3344,1761646978.569500,1761646978.564500,5.000,-16463.1,-274.38,391,400,-9,+0
3345,1761646979.571000,1761646979.563500,7.500,-16462.1,-274.37,391,401,-9,+1
3346,1761646980.573000,1761646980.566500,6.500,-16461.1,-274.35,390,400,-10,+0
3347,1761646981.571000,1761646981.567000,4.000,-16460.1,-274.33,389,399,-11,-1
3348,1761646982.571500,1761646982.567500,4.000,-16459.1,-274.32,389,400,-11,+0
3349,1761646983.572000,1761646983.565500,6.500,-16458.1,-274.30,392,400,-8,+0
3350,1761646984.570000,1761646984.566000,4.000,-16457.1,-274.28,392,400,-8,+0
3351,1761646985.570500,1761646985.565000,5.500,-16456.1,-274.27,393,400,-7,+0
3352,1761646986.570000,1761646986.565500,4.500,-16455.1,-274.25,392,401,-8,+1
3353,1761646987.573000,1761646987.568500,4.500,-16454.1,-274.23,388,400,-12,+0
3354,1761646988.573500,1761646988.569000,4.500,-16453.1,-274.22,389,400,-11,+0
3355,1761646989.570500,1761646989.569500,1.000,-16452.1,-274.20,391,399,-9,-1
3356,1761646990.573500,1761646990.567500,6.000,-16451.1,-274.18,391,399,-9,-1
3357,1761646991.573000,1761646991.569500,3.500,-16450.1,-274.17,389,400,-11,+0
3358,1761646992.575500,1761646992.569500,6.000,-16449.1,-274.15,391,401,-9,+1
3359,1761646993.575000,1761646993.572500,2.500,-16448.1,-274.13,389,400,-11,+0
3360,1761646994.575500,1761646994.571500,4.000,-16447.1,-274.12,390,400,-10,+0
3361,1761646995.573500,1761646995.569500,4.000,-16446.1,-274.10,391,400,-9,+0
3362,1761646996.577500,1761646996.572000,5.500,-16445.1,-274.08,390,399,-10,-1
3363,1761646997.575500,1761646997.570000,5.500,-16444.1,-274.07,391,399,-9,-1
3364,1761646998.578500,1761646998.569500,9.000,-16443.1,-274.05,390,401,-10,+1
3365,1761646999.577500,1761646999.573500,4.000,-16442.1,-274.03,390,399,-10,-1
3366,1761647000.576500,1761647000.574500,2.000,-16441.1,-274.02,392,399,-8,-1
3367,1761647001.579500,1761647001.574500,5.000,-16440.1,-274.00,389,399,-11,-1
3368,1761647002.579000,1761647002.573500,5.500,-16439.1,-273.98,390,400,-10,+0
3369,1761647003.579500,1761647003.571500,8.000,-16438.1,-273.97,389,400,-11,+0
3370,1761647004.577500,1761647004.574000,3.500,-16437.1,-273.95,393,401,-7,+1
3371,1761647005.580500,1761647005.575500,5.000,-16436.1,-273.93,393,400,-7,+0
3372,1761647006.581000,1761647006.574500,6.500,-16435.1,-273.92,393,399,-7,-1
3373,1761647007.581500,1761647007.576000,5.500,-16434.1,-273.90,394,399,-6,-1
3374,1761647008.582000,1761647008.575000,7.000,-16433.1,-273.88,391,400,-9,+0
3375,1761647009.582500,1761647009.575500,7.000,-16432.1,-273.87,390,400,-10,+0
3376,1761647010.580500,1761647010.575500,5.000,-16431.1,-273.85,392,401,-8,+1
3377,1761647011.578000,1761647011.578500,0.500,-16430.1,-273.83,392,400,-8,+0
3378,1761647012.580500,1761647012.576500,4.000,-16429.1,-273.82,393,400,-7,+0
3379,1761647013.580500,1761647013.577000,3.500,-16428.1,-273.80,393,400,-7,+0
3380,1761647014.579500,1761647014.577000,2.500,-16427.1,-273.78,392,400,-8,+0
3381,1761647015.580000,1761647015.577500,2.500,-16426.1,-273.77,391,399,-9,-1
3382,1761647016.584000,1761647016.578000,6.000,-16425.1,-273.75,391,400,-9,+0
3383,1761647017.580500,1761647017.577500,3.000,-16424.1,-273.73,389,401,-11,+1
3384,1761647018.583500,1761647018.579000,4.500,-16423.1,-273.72,390,400,-10,+0
3385,1761647019.581500,1761647019.579500,2.000,-16422.1,-273.70,389,400,-11,+0
3386,1761647020.584500,1761647020.580000,4.500,-16421.1,-273.68,391,400,-9,+0
3387,1761647021.585000,1761647021.580500,4.500,-16420.1,-273.67,391,400,-9,+0
3388,1761647022.583000,1761647022.580000,3.000,-16419.1,-273.65,391,400,-9,+0
3389,1761647023.584500,1761647023.579000,5.500,-16418.1,-273.63,389,400,-11,+0
3390,1761647024.583500,1761647024.583000,0.500,-16417.1,-273.62,392,400,-8,+0
3391,1761647025.585000,1761647025.582000,3.000,-16416.1,-273.60,392,399,-8,-1
3392,1761647026.586500,1761647026.581000,5.500,-16415.1,-273.58,389,399,-11,-1
3393,1761647027.587000,1761647027.581500,5.500,-16414.1,-273.57,393,400,-7,+0
3394,1761647028.587000,1761647028.581500,5.500,-16413.1,-273.55,390,400,-10,+0
3395,1761647029.586000,1761647029.580500,5.500,-16412.1,-273.53,391,401,-9,+1
3396,1761647030.586500,1761647030.583500,3.000,-16411.1,-273.52,391,400,-9,+0
3397,1761647031.587500,1761647031.584000,3.500,-16410.1,-273.50,392,399,-8,-1
3398,1761647032.589000,1761647032.583000,6.000,-16409.1,-273.48,392,400,-8,+0
3399,1761647033.591000,1761647033.583500,7.500,-16408.1,-273.47,391,400,-9,+0
3400,1761647034.592000,1761647034.586500,5.500,-16407.1,-273.45,392,400,-8,+0
3401,1761647035.591500,1761647035.585500,6.000,-16406.1,-273.43,391,400,-9,+0
3402,1761647036.592000,1761647036.587000,5.000,-16405.1,-273.42,390,399,-10,-1
3403,1761647037.595000,1761647037.587000,8.000,-16404.1,-273.40,391,400,-9,+0
3404,1761647038.592000,1761647038.586500,5.500,-16403.1,-273.38,392,400,-8,+0
3405,1761647039.592500,1761647039.587000,5.500,-16402.1,-273.37,785,400,+385,+0
3407,1761647041.592000,1761647041.587000,5.000,-16400.1,-273.33,392,400,-8,+0
3408,1761647042.591500,1761647042.589000,2.500,-16399.1,-273.32,393,400,-7,+0
3409,1761647043.593500,1761647043.589500,4.000,-16398.1,-273.30,391,401,-9,+1
3410,1761647044.594000,1761647044.590000,4.000,-16397.1,-273.28,391,400,-9,+0
3411,1761647045.592500,1761647045.592000,0.500,-16396.1,-273.27,392,399,-8,-1
3412,1761647046.594000,1761647046.590000,4.000,-16395.1,-273.25,392,400,-8,+0
3413,1761647047.595500,1761647047.590500,5.000,-16394.1,-273.23,390,400,-10,+0
3414,1761647048.596000,1761647048.594500,1.500,-16393.1,-273.22,389,398,-11,-2
3415,1761647049.594000,1761647049.590000,4.000,-16392.1,-273.20,391,400,-9,+0
3416,1761647050.596500,1761647050.590500,6.000,-16391.1,-273.18,391,401,-9,+1
3417,1761647051.594500,1761647051.593000,1.500,-16390.1,-273.17,391,399,-9,-1
3418,1761647052.597000,1761647052.592500,4.500,-16389.1,-273.15,390,400,-10,+0
3419,1761647053.595000,1761647053.591500,3.500,-16388.1,-273.13,390,400,-10,+0
3420,1761647054.595500,1761647054.594000,1.500,-16387.1,-273.12,392,399,-8,-1
3421,1761647055.596000,1761647055.594000,2.000,-16386.1,-273.10,390,400,-10,+0
3422,1761647056.597500,1761647056.592000,5.500,-16385.1,-273.08,391,401,-9,+1
3423,1761647057.600500,1761647057.595000,5.500,-16384.1,-273.07,389,400,-11,+0
3424,1761647058.601000,1761647058.595500,5.500,-16383.1,-273.05,391,399,-9,-1
3425,1761647059.601000,1761647059.595500,5.500,-16382.1,-273.03,391,400,-9,+0
3426,1761647060.602500,1761647060.595500,7.000,-16381.1,-273.02,391,400,-9,+0
3427,1761647061.601500,1761647061.595500,6.000,-16380.1,-273.00,390,401,-10,+1
3428,1761647062.604500,1761647062.597500,7.000,-16379.1,-272.98,391,400,-9,+0
3429,1761647063.605000,1761647063.598000,7.000,-16378.1,-272.97,392,398,-8,-2
3430,1761647064.607000,1761647064.596000,11.000,-16377.1,-272.95,392,400,-8,+0
3431,1761647065.604500,1761647065.596500,8.000,-16376.1,-272.93,392,400,-8,+0
3432,1761647066.602500,1761647066.598000,4.500,-16375.1,-272.92,391,399,-9,-1
3433,1761647067.605000,1761647067.596500,8.500,-16374.1,-272.90,391,400,-9,+0
3434,1761647068.605500,1761647068.600000,5.500,-16373.1,-272.88,390,400,-10,+0
3435,1761647069.606000,1761647069.598500,7.500,-16372.1,-272.87,390,400,-10,+0
3436,1761647070.608500,1761647070.599000,9.500,-16371.1,-272.85,389,399,-11,-1
3437,1761647071.605500,1761647071.597000,8.500,-16370.1,-272.83,390,400,-10,+0
3438,1761647072.601000,1761647072.598500,2.500,-16369.1,-272.82,390,399,-10,-1
3439,1761647073.601500,1761647073.598000,3.500,-16368.1,-272.80,390,400,-10,+0
3440,1761647074.604500,1761647074.598500,6.000,-16367.1,-272.78,388,399,-12,-1
3441,1761647075.602500,1761647075.602500,0.000,-16366.1,-272.77,392,399,-8,-1
3442,1761647076.603000,1761647076.602000,1.000,-16365.1,-272.75,391,400,-9,+0
3443,1761647077.606000,1761647077.601500,4.500,-16364.1,-272.73,390,400,-10,+0
3444,1761647078.606500,1761647078.602000,4.500,-16363.1,-272.72,391,400,-9,+0
3445,1761647079.604500,1761647079.602500,2.000,-16362.1,-272.70,391,400,-9,+0
3446,1761647080.607000,1761647080.601500,5.500,-16361.1,-272.68,392,401,-8,+1
3447,1761647081.606000,1761647081.603000,3.000,-16360.1,-272.67,392,400,-8,+0
3448,1761647082.607500,1761647082.602500,5.000,-16359.1,-272.65,390,400,-10,+0
3449,1761647083.610000,1761647083.604500,5.500,-16358.1,-272.63,391,399,-9,-1
3450,1761647084.612000,1761647084.604000,8.000,-16357.1,-272.62,391,400,-9,+0
3451,1761647085.611500,1761647085.605500,6.000,-16356.1,-272.60,390,398,-10,-2
3452,1761647086.611000,1761647086.604500,6.500,-16355.1,-272.58,391,400,-9,+0
3453,1761647087.611000,1761647087.606000,5.000,-16354.1,-272.57,390,400,-10,+0
3454,1761647088.613000,1761647088.604500,8.500,-16353.1,-272.55,389,400,-11,+0
3455,1761647089.613500,1761647089.605000,8.500,-16352.1,-272.53,391,401,-9,+1
3456,1761647090.614000,1761647090.610500,3.500,-16351.1,-272.52,392,398,-8,-2
3457,1761647091.616000,1761647091.607500,8.500,-16350.0,-272.50,388,400,-12,+0
3458,1761647092.614000,1761647092.608000,6.000,-16349.1,-272.48,389,400,-11,+0
3459,1761647093.614500,1761647093.608500,6.000,-16348.1,-272.47,390,399,-10,-1
3460,1761647094.616500,1761647094.608000,8.500,-16347.0,-272.45,390,400,-10,+0
3461,1761647095.617000,1761647095.608500,8.500,-16346.0,-272.43,391,401,-9,+1
3462,1761647096.620000,1761647096.611500,8.500,-16345.0,-272.42,390,398,-10,-2
3463,1761647097.617000,1761647097.611000,6.000,-16344.0,-272.40,392,399,-8,-1
3464,1761647098.616500,1761647098.609000,7.500,-16343.0,-272.38,392,400,-8,+0
3465,1761647099.615500,1761647099.610500,5.000,-16342.1,-272.37,393,400,-7,+0
3466,1761647100.617000,1761647100.611000,6.000,-16341.0,-272.35,391,400,-9,+0
3467,1761647101.618500,1761647101.612500,6.000,-16340.0,-272.33,392,400,-8,+0
3468,1761647102.619000,1761647102.613000,6.000,-16339.0,-272.32,395,399,-5,-1
3469,1761647103.619500,1761647103.613500,6.000,-16338.0,-272.30,392,399,-8,-1
3470,1761647104.624000,1761647104.612500,11.500,-16337.0,-272.28,391,401,-9,+1
3471,1761647105.617000,1761647105.615500,1.500,-16336.0,-272.27,389,399,-11,-1
3472,1761647106.616500,1761647106.615000,1.500,-16335.0,-272.25,391,399,-9,-1
3473,1761647107.619500,1761647107.615000,4.500,-16334.0,-272.23,390,400,-10,+0
3474,1761647108.620000,1761647108.614000,6.000,-16333.0,-272.22,392,399,-8,-1
3475,1761647109.623000,1761647109.615500,7.500,-16332.0,-272.20,389,400,-11,+0
3476,1761647110.620000,1761647110.615500,4.500,-16331.0,-272.18,389,401,-11,+1
3477,1761647111.620500,1761647111.617000,3.500,-16330.0,-272.17,390,398,-10,-2
3478,1761647112.621000,1761647112.617500,3.500,-16329.0,-272.15,392,399,-8,-1
3479,1761647113.621500,1761647113.617500,4.000,-16328.0,-272.13,392,399,-8,-1
3480,1761647114.626500,1761647114.615500,11.000,-16327.0,-272.12,392,400,-8,+0
3481,1761647115.625500,1761647115.616000,9.500,-16326.0,-272.10,393,401,-7,+1
3482,1761647116.623500,1761647116.620000,3.500,-16325.0,-272.08,391,400,-9,+0
3483,1761647117.626500,1761647117.619500,7.000,-16324.0,-272.07,392,400,-8,+0
3484,1761647118.622500,1761647118.619500,3.000,-16323.0,-272.05,393,400,-7,+0
3485,1761647119.625000,1761647119.619500,5.500,-16322.0,-272.03,391,399,-9,-1
3486,1761647120.624500,1761647120.618500,6.000,-16321.0,-272.02,393,400,-7,+0
3487,1761647121.627500,1761647121.618500,9.000,-16320.0,-272.00,390,400,-10,+0
3488,1761647122.625500,1761647122.618000,7.500,-16319.0,-271.98,391,400,-9,+0
3489,1761647123.626000,1761647123.618500,7.500,-16318.0,-271.97,392,399,-8,-1
3490,1761647124.627500,1761647124.620000,7.500,-16317.0,-271.95,391,401,-9,+1
3491,1761647125.630500,1761647125.622000,8.500,-16316.0,-271.93,389,400,-11,+0
3492,1761647126.628500,1761647126.622000,6.500,-16315.0,-271.92,390,400,-10,+0
3493,1761647127.626500,1761647127.622500,4.000,-16314.0,-271.90,390,400,-10,+0
3494,1761647128.624500,1761647128.620500,4.000,-16313.0,-271.88,392,400,-8,+0
3495,1761647129.627000,1761647129.621000,6.000,-16312.0,-271.87,392,400,-8,+0
3496,1761647130.631000,1761647130.620500,10.500,-16311.0,-271.85,390,400,-10,+0
3497,1761647131.630000,1761647131.622000,8.000,-16310.0,-271.83,391,401,-9,+1
3498,1761647132.628000,1761647132.623500,4.500,-16309.0,-271.82,391,400,-9,+0
3499,1761647133.627000,1761647133.623500,3.500,-16308.0,-271.80,392,400,-8,+0
3500,1761647134.631000,1761647134.624000,7.000,-16307.0,-271.78,390,400,-10,+0
3501,1761647135.631500,1761647135.623500,8.000,-16306.0,-271.77,392,401,-8,+1
3502,1761647136.630500,1761647136.625000,5.500,-16305.0,-271.75,391,400,-9,+0
3503,1761647137.629500,1761647137.625500,4.000,-16304.0,-271.73,392,400,-8,+0
3504,1761647138.630000,1761647138.627000,3.000,-16303.0,-271.72,392,399,-8,-1
3505,1761647139.631500,1761647139.626000,5.500,-16302.0,-271.70,392,399,-8,-1
3506,1761647140.632000,1761647140.626000,6.000,-16301.0,-271.68,391,400,-9,+0
3507,1761647141.630000,1761647141.626500,3.500,-16300.0,-271.67,392,399,-8,-1
3508,1761647142.632500,1761647142.627000,5.500,-16299.0,-271.65,390,400,-10,+0
3509,1761647143.635000,1761647143.628500,6.500,-16298.0,-271.63,390,400,-10,+0
3510,1761647144.634500,1761647144.628500,6.000,-16297.0,-271.62,389,400,-11,+0
3511,1761647145.633500,1761647145.629000,4.500,-16296.0,-271.60,392,401,-8,+1
3512,1761647146.635500,1761647146.629500,6.000,-16295.0,-271.58,392,400,-8,+0
3513,1761647147.638000,1761647147.630000,8.000,-16294.0,-271.57,392,400,-8,+0
3514,1761647148.638000,1761647148.630000,8.000,-16293.0,-271.55,391,400,-9,+0
3515,1761647149.640000,1761647149.628500,11.500,-16292.0,-271.53,389,400,-11,+0
3516,1761647150.636500,1761647150.631000,5.500,-16291.0,-271.52,391,401,-9,+1
3517,1761647151.638000,1761647151.631500,6.500,-16290.0,-271.50,392,400,-8,+0
3518,1761647152.638500,1761647152.631500,7.000,-16289.0,-271.48,391,400,-9,+0
3519,1761647153.636500,1761647153.633000,3.500,-16288.0,-271.47,392,399,-8,-1
3520,1761647154.637000,1761647154.632500,4.500,-16287.0,-271.45,392,400,-8,+0
3521,1761647155.640000,1761647155.633500,6.500,-16286.0,-271.43,391,400,-9,+0
3522,1761647156.642500,1761647156.632500,10.000,-16285.0,-271.42,391,400,-9,+0
3523,1761647157.640500,1761647157.633000,7.500,-16284.0,-271.40,391,401,-9,+1
3524,1761647158.639500,1761647158.633500,6.000,-16283.0,-271.38,391,400,-9,+0
3525,1761647159.645000,1761647159.634000,11.000,-16282.0,-271.37,392,399,-8,-1
3526,1761647160.639500,1761647160.633500,6.000,-16281.0,-271.35,391,400,-9,+0
3527,1761647161.639500,1761647161.633500,6.000,-16280.0,-271.33,391,400,-9,+0
3528,1761647162.642000,1761647162.636500,5.500,-16279.0,-271.32,391,400,-9,+0
3529,1761647163.643500,1761647163.636500,7.000,-16278.0,-271.30,394,398,-6,-2
3530,1761647164.644500,1761647164.636500,8.000,-16277.0,-271.28,392,400,-8,+0
3531,1761647165.642000,1761647165.635500,6.500,-16276.0,-271.27,392,400,-8,+0
3532,1761647166.642500,1761647166.636000,6.500,-16275.0,-271.25,392,401,-8,+1
3533,1761647167.642500,1761647167.639000,3.500,-16274.0,-271.23,392,400,-8,+0
3534,1761647168.646500,1761647168.638000,8.500,-16273.0,-271.22,391,400,-9,+0
3535,1761647169.647000,1761647169.640000,7.000,-16272.0,-271.20,392,400,-8,+0
3536,1761647170.645000,1761647170.638000,7.000,-16271.0,-271.18,391,400,-9,+0
3537,1761647171.645500,1761647171.637500,8.000,-16270.0,-271.17,392,399,-8,-1
3538,1761647172.646000,1761647172.639500,6.500,-16269.0,-271.15,391,401,-9,+1
3539,1761647173.644000,1761647173.641000,3.000,-16268.0,-271.13,394,399,-6,-1
3540,1761647174.645500,1761647174.642000,3.500,-16267.0,-271.12,391,399,-9,-1
3541,1761647175.645500,1761647175.640000,5.500,-16266.0,-271.10,392,400,-8,+0
3542,1761647176.649500,1761647176.641500,8.000,-16265.0,-271.08,391,398,-9,-2
3543,1761647177.649500,1761647177.641500,8.000,-16264.0,-271.07,390,399,-10,-1
3544,1761647178.649500,1761647178.641000,8.500,-16263.0,-271.05,393,399,-7,-1
3545,1761647179.648500,1761647179.641500,7.000,-16262.0,-271.03,392,399,-8,-1
3546,1761647180.647500,1761647180.641500,6.000,-16261.0,-271.02,392,401,-8,+1
3547,1761647181.650500,1761647181.642000,8.500,-16260.0,-271.00,391,400,-9,+0
3548,1761647182.650500,1761647182.642000,8.500,-16259.0,-270.98,392,400,-8,+0
3549,1761647183.651000,1761647183.643000,8.000,-16258.0,-270.97,393,400,-7,+0
3550,1761647184.649500,1761647184.643500,6.000,-16257.0,-270.95,392,399,-8,-1
3551,1761647185.651000,1761647185.643000,8.000,-16256.0,-270.93,391,401,-9,+1
3552,1761647186.652500,1761647186.646000,6.500,-16255.0,-270.92,391,400,-9,+0
3553,1761647187.651500,1761647187.646500,5.000,-16254.0,-270.90,391,399,-9,-1
3554,1761647188.658000,1761647188.646000,12.000,-16253.0,-270.88,391,399,-9,-1
3555,1761647189.651000,1761647189.645000,6.000,-16252.0,-270.87,394,398,-6,-2
3556,1761647190.654000,1761647190.648000,6.000,-16251.0,-270.85,392,399,-8,-1
3557,1761647191.650500,1761647191.647000,3.500,-16250.0,-270.83,392,400,-8,+0
3558,1761647192.653000,1761647192.648500,4.500,-16249.0,-270.82,391,400,-9,+0
3559,1761647193.654500,1761647193.648500,6.000,-16248.0,-270.80,392,399,-8,-1
3560,1761647194.656000,1761647194.647500,8.500,-16247.0,-270.78,392,399,-8,-1
3561,1761647195.655000,1761647195.649000,6.000,-16246.0,-270.77,391,400,-9,+0
3562,1761647196.653000,1761647196.649500,3.500,-16245.0,-270.75,392,399,-8,-1
3563,1761647197.656000,1761647197.650500,5.500,-16244.0,-270.73,391,399,-9,-1
3564,1761647198.657000,1761647198.650000,7.000,-16243.0,-270.72,388,400,-12,+0
